訓練資料來源         訓練資料筆數  驗證資料筆數 訓練次數 驗證時k值  lr  epoch word_ngrams 精確度平均 精確度標準差 召回率平均 召回率標準差
ingres_steps           23329        2332       10        1     0.2    5         1       77.504%    1.272%    77.504%    1.272%
ingres_steps           23329        2332       10        1     0.2   20         1       78.130%    0.700%    78.130%    0.700%
ingres_steps           23329        2332       10        1     0.2   35         1       77.770%    1.050%    77.770%    1.050%
ingres_steps           23329        2332       10        1     0.2   50         1       77.942%    0.784%    77.942%    0.784%
ingres_steps           23329        2332       10        1     0.4    5         1       77.826%    0.793%    77.826%    0.793%
ingres_steps           23329        2332       10        1     0.4   20         1       78.040%    1.035%    78.040%    1.035%
ingres_steps           23329        2332       10        1     0.4   35         1       77.744%    1.252%    77.744%    1.252%
ingres_steps           23329        2332       10        1     0.4   50         1       78.049%    0.625%    78.049%    0.625%
ingres_steps           23329        2332       10        1     0.6    5         1       77.208%    0.455%    77.208%    0.455%
ingres_steps           23329        2332       10        1     0.6   20         1       77.470%    0.611%    77.470%    0.611%
ingres_steps           23329        2332       10        1     0.6   35         1       77.637%    0.941%    77.637%    0.941%
ingres_steps           23329        2332       10        1     0.6   50         1       77.834%    0.812%    77.834%    0.812%
