訓練資料來源         訓練資料筆數  驗證資料筆數 訓練次數 驗證時k值  lr  epoch word_ngrams 精確度平均 精確度標準差 召回率平均 召回率標準差
name_ingres_steps       23329        2332       10        1     0.2    5         1       78.186%    0.874%    78.186%    0.874%
name_ingres_steps       23329        2332       10        1     0.2   20         1       78.885%    1.009%    78.885%    1.009%
name_ingres_steps       23329        2332       10        1     0.2   35         1       78.581%    0.790%    78.581%    0.790%
name_ingres_steps       23329        2332       10        1     0.2   50         1       78.654%    0.648%    78.654%    0.648%
name_ingres_steps       23329        2332       10        1     0.4    5         1       78.675%    0.509%    78.675%    0.509%
name_ingres_steps       23329        2332       10        1     0.4   20         1       77.873%    0.665%    77.873%    0.665%
name_ingres_steps       23329        2332       10        1     0.4   35         1       78.701%    0.792%    78.701%    0.792%
name_ingres_steps       23329        2332       10        1     0.4   50         1       78.349%    0.645%    78.349%    0.645%
name_ingres_steps       23329        2332       10        1     0.6    5         1       78.486%    0.762%    78.486%    0.762%
name_ingres_steps       23329        2332       10        1     0.6   20         1       77.762%    0.681%    77.762%    0.681%
name_ingres_steps       23329        2332       10        1     0.6   35         1       78.718%    0.855%    78.718%    0.855%
name_ingres_steps       23329        2332       10        1     0.6   50         1       78.821%    0.681%    78.821%    0.681%
