訓練資料來源         訓練資料筆數  驗證資料筆數 訓練次數 驗證時k值  lr  epoch word_ngrams 精確度平均 精確度標準差 召回率平均 召回率標準差
intro                  28918        2891       10        1     0.2    5         1       77.529%    0.753%    77.529%    0.753%
intro                  28918        2891       10        1     0.2   20         1       77.954%    1.050%    77.954%    1.050%
intro                  28918        2891       10        1     0.2   35         1       77.892%    0.722%    77.892%    0.722%
intro                  28918        2891       10        1     0.2   50         1       77.808%    0.657%    77.808%    0.657%
intro                  28918        2890       10        1     0.4    5         1       77.107%    1.032%    77.107%    1.032%
intro                  28918        2890       10        1     0.4   20         1       78.024%    0.550%    78.024%    0.550%
intro                  28918        2891       10        1     0.4   35         1       77.888%    0.615%    77.888%    0.615%
intro                  28918        2890       10        1     0.4   50         1       78.164%    0.730%    78.164%    0.730%
intro                  28918        2891       10        1     0.6    5         1       77.689%    0.790%    77.689%    0.790%
intro                  28918        2891       10        1     0.6   20         1       77.665%    0.995%    77.665%    0.995%
intro                  28918        2891       10        1     0.6   35         1       78.104%    0.851%    78.104%    0.851%
intro                  28918        2891       10        1     0.6   50         1       77.672%    0.951%    77.672%    0.951%
